0,0.313780026874339,0.295573001303375,0.254518437498767,0.229188778337582,0.209594939582271,0.188839320093208,0.170169211967516,0.153359986582439,0.138218066197973,0.125746098837436,0.113511121585679,0.102441615851378,0.092585200290013,0.0838019770540828,0.0760913447931339,0.0693650857217067,0.063588391351898,0.0586974886520666,0.0539205155986937,0.0496433694295049,0.0459688614982917,0.042409818574148,0.0388103142493456,0.035191688109649,0.0316883736759268,0.0285327176996532,0.0256903741565179,0.0231303744881004,0.0208247949555693,0.018748457737585,0.0168786619451605,0.0151949412853271,0.0136788455521222,0.0123137434858453,0.011084644839987,0.00997803974451085,0.00898175366517556,0.00808481643937913,0.007277344025639,0.00655043174086541,0.00589605788044632,0.00530699672354978,0.00477674002195033,0.00429942615676041,0.003869776224946,0.00348303638746992,0.00313492587419649,0.00282159009801161,0.0025395583825714,0.0022857058552195,0.00205721909936395,0.00185156519937907,0.00166646384627677,0.00149986220427839,0.00134991226733524,0.00121495046083815,0.00109347926748178,0.000984150677737822,0.000885751284824701,0.000797188861650432,0.000717480273109786,0.000645740591487519,0.000581173295710961,0.000523061446924994,0.000470759743457584,0.000423687367809052,0.000381321546924515,0.000343191754801939,0.000308874493509162,0.000277988595019112,0.000250190991983354,0.000225172910718813,0.0002026564443163,0.000182391467970976,0.000164152862399947,0.000147738014608526,0.000132964568331241,0.000119668399226411,0.000107701792385081,9.69318019581147e-05,8.72387747110001e-05,7.85150211365895e-05,7.06636193854286e-05,8.67172069518725e-05,0.000156401090071787,0.000278832935187088,0.000453076683230952,0.000678098696561106,0.000952793557456881,0.00127606494427233,0.00164695101991032,0.00206479167623927,0.00252944590671584,0.00304158249497439,0.00360308971309676,0.00421768790671544,0.00489189993487021,0.00563667638295379,0.00647027314635204,0.0074236510521752,0.00855123297631585,0.00995346790620918,0.0118240101200396,0.0142892146661594,0.0163794496328628,0.0182100133512427,0.0199287537511597,0.021562188899243,0.0231143554830046,0.0245886144609019,0.0259882282111027,0.0273163467700117,0.0285759915132911,0.0297700441698302,0.0309012401209237,0.0319721651396279,0.0329852548806728,0.0339427965449405,0.0348469322365255,0.0356996636098919,0.0365028574720909,0.0372582520622351,0.0379674637790118,0.0386746834578496,0.0394113461382631,0.0401703565229314,0.0409451293470349,0.0417295444903063,0.0425179058211492,0.0433049034484628,0.044085579109701,0.0448552944467856,0.0456097019422102,0.0463447183062304,0.0470565001228246,0.0477414215772898,0.0483960541021809,0.0490171477909157,0.0496016144399589,0.0501465120911208,0.0506490309553145,0.051106480608171,0.0515162783562788,0.0518759386805795,0.0521830636706376,0.0524353343701957,0.0526305029606154,0.0527663857145691,0.0528408566577063,0.05285184188098,0.052797314450936,0.0526752898695531,0.0524838220391875,0.0522209996918691,0.0518849432455806,0.0514738020533375,0.0509857520137674,0.0504189935146084,0.0497717496830043,0.0490422649187801,0.0482288036889724,0.0473296495638301,0.0463431044762782,0.0452802290609902,0.0442356798099383,0.0432050315565889,0.0421842675420685,0.0411697337133817,0.0401580975671323,0.0391463110612184,0.0381315771661828,0.037111319672109,0.0360831559066171,0.0350448720550973,0.0339944008062476,0.0329298010746417,0.0318492393619281,0.0307509739083292,0.0296333379287414,0.0284366294004358,0.0268436167653314,0.0248895981519373,0.0226067182635069,0.0203460464371562,0.0183114417934406,0.0164802976140967,0.0148322678526872,0.0133490410674184,0.0120141369606766,0.0108127232646091,0.00973145093814816,0.00875830584433343,0.00788247525989999,0.00709422773391008,0.00638480496051907,0.00574632446446706,0.00517169201802031,0.00465452281621832,0.00418907053459651,0.00377016348113688,0.00339314713302327,0.0030538324197209,0.00274844917774881,0.00247360425997401,0.00222624383397654,0.00200361945057888,0.00180325750552096,0.00162293175496898,0.00146063857947203,0.00131457472152483,0.0011831172493723,0.00106480552443514,0.000958324971991598,0.000862492474792484,0.000776243227313274,0.000698618904581983,0.000628757014123803,0.000565881312711331,0.000509293181440312,0.000458363863296358,0.000412527476966707,0.000371274729270028,0.00033414725634304,0.000300732530708757,0.000270659277637902,0.000243593349874172,0.000219234014886787,0.000197310613398017,0.000177579552058331,0.000159821596852474,0.000143839437167235,0.000129455493450544,0.000116509944105476,0.000104858949694956,9.43730547254026e-05,8.49357492529551e-05,7.6442174327569e-05,6.8797956894777e-05,6.19181612053058e-05,5.57263450848043e-05,5.01537105763046e-05,4.51383395186425e-05,4.06245055668439e-05,3.65620550102221e-05,3.29058495092392e-05,2.96152645582462e-05,2.66537381023919e-05,2.39883642921793e-05,2.15895278630037e-05,1.94305750766968e-05,1.74875175689458e-05,1.57387658121069e-05,1.41648892308406e-05,1.27484003077505e-05,1.14735602770052e-05,1.03262042493061e-05,9.29358382422751e-06,8.36422544185683e-06,7.52780289771553e-06,6.77502260789851e-06,6.09752034714698e-06,5.48776831238419e-06,4.9389914812049e-06,4.44509233300881e-06,4.00058309969432e-06,3.60052478976748e-06,3.24047231076719e-06,2.9164250796895e-06,2.62478257179479e-06,2.36230431466475e-06,2.12607388317015e-06,1.91346649480845e-06,1.72211984544953e-06,1.54990786080451e-06,1.39491707473783e-06,1.25542536730283e-06,1.12988283046424e-06,1.01689454740112e-06,9.15205092738697e-07,8.23684583345456e-07,7.41316125069181e-07,6.67184512553925e-07,6.00466061317953e-07,5.40419455186151e-07,4.86377509684185e-07,4.37739758718539e-07,3.93965782830029e-07,3.54569204580331e-07,3.19112284069561e-07,2.87201055798607e-07,2.58480950171561e-07,2.32632855146078e-07,2.09369569681429e-07,1.88432612624468e-07,1.69589351423084e-07,1.52630416222488e-07,1.37367374614117e-07,1.23630637172134e-07,1.11267573404961e-07,1.00140816111649e-07,9.01267344366465e-08,8.11140610790241e-08,7.3002654893406e-08,6.57023894179432e-08,5.91321504817e-08,5.32189353696922e-08,4.78970418882341e-08,4.31073376716551e-08,3.87966039294696e-08,3.49169434754604e-08,3.14252491806499e-08,2.82827242459316e-08,2.5454451824114e-08,2.29090066361515e-08,2.06181059725363e-08,0,1.85562954169161e-08,1.67006659057556e-08,0,0,0,0,1.503059926522e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35275390888978e-08,0,0,0,0,1.2174785180008e-08,0,0,0,0,0,0,0,0,0,0,1.0957306700865e-08,0,0,0,0,0,0,0,0,0,0,9.86157594473624e-09,0,0,0,0,0,0,0,8.87541828920035e-09,0,0,0,0,0,7.98787649913812e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18908826913278e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47017847632547e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82316003749916e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24084325936869e-09,0,0,0,0,0,0,0,0,0,0,0,4.71675822011353e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.245080002796e-09,0,0,0,0,0,0,0,3.82057158132554e-09,0,0,0,0,0,0,0,0,0,0,0,0,-2.82328170966854e-07,-2.98318684559934e-05,-8.68035718081377e-05,-0.000169528116889503,-0.0002764847421221,-0.000406281348866658,-0.000557637433460023,-0.000729369462826206,-0.000920378358576945,-0.00112963865433076,-0.00135618998065375,-0.0015991282720724,-0.00185759972169515,-0.00213079551972115,-0.00241794610740924,-0.00271831765860816,-0.00303120897094224,-0.00335594765092703,-0.00369188814135746,-0.00403840992265233,-0.00439491491226339,-0.00476082641026236,-0.00513558807473182,-0.00551866196718835,-0.00590952860141228,-0.00630768516832369,-0.00671264528917267,-0.00712393864703302,-0.00754110971993413,-0.00796371769852386,-0.00839133625675038,-0.008823552524963,-0.0092599670702392,-0.00970019372294805,-0.0101438586390719,-0.0105906006817974,-0.0110400704487701,-0.0114919303041517,-0.0119458542384316,-0.0124015271217722,-0.012858644696438,-0.0133169134132442,-0.0137760497890415,-0.0142357803552982,-0.0146958414690915,-0.0151559787285386,-0.0156159470642558,-0.0160755101442025,-0.0165344402864042,-0.0169925182429485,-0.0174495327599575,-0.0179052804495902,-0.0183595655540882,-0.0188121995901357,-0.0192630012218278,-0.0197117959306929,-0.0201584158463923,-0.0206026994840016,-0.0210444915323992,-0.0214836426542124,-0.0219200092121132,-0.0223534531420377,-0.0227838417285801,-0.0232110473246124,-0.0236349473357642,-0.0240554238056158,-0.0244723634695654,-0.0248856574843502,-0.0252952011194018,-0.0257008938632483,-0.0261026391347355,-0.0265003439716638,-0.0268939192669252,-0.0272832791417899,-0.0276683412811922,-0.0280490265873052,-0.0284252588302531,-0.0287969649883633,-0.0291640748874806,-0.0295265208506465,-0.0298842380904228,-0.0302371643371336,-0.0305852394889168,-0.0309284061485155,-0.0312585720914818,-0.0315604524321619,-0.0318367458694295,-0.032089895803774,-0.0323221143863453,-0.0325354031108951,-0.0327315716616142,-0.0329122562175257,-0.0330789348616708,-0.0332329417047342,-0.033375480977682,-0.0335076378433865,-0.0336303903639963,-0.0337446188622022,-0.0338511145489992,-0.0339505886016716,-0.034043679090052,-0.0341309573845921,-0.0342129351663265,-0.0342900695234942,-0.034362767691286,-0.034431392633913,-0.0344962660656419,-0.0345576733756006,-0.0346158665497086,-0.0346710669432801,-0.0347234690552658,-0.0347732426064917,-0.0348205345413712,-0.0348654720485386,-0.0349081640108427,-0.0349487024319975,-0.0349871648821966,-0.035023615481855,-0.0350581059003811,-0.0350906774939568,-0.0351213612678326,-0.0351501799400904,-0.0351771483226228,-0.0352022737813876,-0.0352255578555055,-0.0352469964349342,-0.0352665800315491,-0.0352842951710143,-0.0353001244235161,-0.0353140465367266,-0.0353260377792054,-0.0353360711964497,-0.035344118011867,-0.0353501474228677,-0.0353541265285756,-0.0353560214480685,-0.0353557970615539,-0.03535341688318,-0.0353488440724469,-0.0353420411394677,-0.0353329697800761,-0.0353215917977059,-0.0353078687866688,-0.0352917619422061,-0.0352732330274348,-0.0352522434254349,-0.0352287551997383,-0.0352027306948176,-0.0351741322763522,-0.0351429231842747,-0.0351090671350556,-0.0350725280584139,-0.0350332708925984,-0.0349912611927308,-0.034946464867906,-0.0348988489242878,-0.0348483810824664,-0.0347950295177448,-0.034738763555644,-0.0346795533002739,-0.0346173693797613,-0.0345521837014287,-0.0344839685632664,-0.0344126974897048,-0.0343383448304134,-0.0342608854816055,-0.0341802955558251,-0.034096551996477,-0.0340096323086652,-0.0339195151889343,-0.0338261801558181,-0.0337296072906242,-0.0336297778293998,-0.033526673809557,-0.033420277820813,-0.0333105735614534,-0.0331975455009286,-0.0330811786410083,-0.0329614590382672,-0.0328383734824237,-0.0327119092676532,-0.0325820546831133,-0.0324487987066984,-0.032312130786372,-0.0321720413004648,-0.032028521266455,-0.0318815621320874,-0.0317311562071483,-0.0315772963868032,-0.031419975952207,-0.0312591889754421,-0.0310949300568848,-0.0309271941349316,-0.0307559768658171,-0.0305812743743985,-0.030403083072558,-0.0302214000156583,-0.0300362226660674,-0.0298475487197098,-0.0296553764409955,-0.0294597044383185,-0.0292605314981561,-0.0290578569003968,-0.0288516802049549,-0.0286420010927314,-0.0284288196633819,-0.0282121362320855,-0.0279919511766013,-0.0277682652196366,-0.0275410792347118,-0.0273103940984498,-0.0270762109598496,-0.0268385310540727,-0.0265973555590216,-0.0263526858539626,-0.0261045233399504,-0.0258528692996681,-0.0255977251479825,-0.0253390922576177,-0.0250769718211459,-0.0248113650962014,-0.0245422732349017,-0.0242696971468151,-0.0239936377416764,-0.0236804768160669,-0.0233052959466554,-0.0228746227706571,-0.0223942945811626,-0.0218695283371905,-0.021304984732809,-0.0207048247883887,-0.0200727608331233,-0.0194121033514964,-0.0187258020622999,-0.0180164829109072,-0.0172864822670946,-0.0165378766474239,-0.0157725094807336,-0.0149920160596077,-0.0141978449847603,-0.0133912774829258,-0.0125734456180907,-0.0117453477198798,-0.0109078622917057,-0.0100617613170187,-0.0092077213251124,-0.00834633337734249,-0.00751170003960796,-0.00676053003564735,-0.00608447703208246,-0.00547602932887409,-0.00492842639598676,-0.00443558375638805,-0.00399202538074906,-0.00359282284267419,-0.00323354055840673,-0.00291018650256616,-0.00261916785230944,-0.00235725106707862,-0.0021215259603708,-0.00190937336433384,-0.00171843602790046,-0.00154659242511055,-0.00139193318259937,-0.00125273986433939,-0.00112746587790543,-0.00101471929011491,-0.000913247361103334,-0.000821922624993061,-0.000739730362493623,-0.000665757326244246,-0.000599181593619738,-0.000539263434257842,-0.000485337090831958,-0.000436803381748771,-0.000393123043573828,-0.000353810739216451,-0.000318429665294744,-0.000286586698765181,-0.000257928028888548,-0.000232135225999722,-0.000208921703399571,-0.000188029533059694,-0.000169226579753792,-0.000152303921778106,-0.000137073529600233,-0.000123366176640142,-0.000111029558976155,-9.99266030784385e-05,-8.99339427704898e-05,-8.09405484933975e-05,-7.2846493644177e-05,-6.55618442797315e-05,-5.90056598517201e-05,-5.31050938663661e-05,-4.77945844797245e-05,-4.3015126031719e-05,-3.87136134285379e-05,-3.48422520856396e-05,-3.13580268771258e-05,-2.82222241894669e-05,-2.54000017706054e-05,-2.28600015934263e-05,-2.05740014340512e-05,-1.85166012905739e-05,-1.66649411618093e-05,-1.49984470453687e-05,-1.34986023409779e-05,-1.21487421067206e-05,-1.09338678961861e-05,-9.84048110654747e-06,-8.8564329961454e-06,-7.97078969655545e-06,-7.173710726761e-06,-6.45633965397687e-06,-5.81070568867419e-06,-5.2296351196988e-06,-4.70667160755804e-06,-4.23600444675207e-06,-3.81240400197223e-06,-3.43116360166499e-06,-3.08804724167218e-06,-2.77924251771247e-06,-2.50131826607091e-06,-2.25118643943006e-06,-2.0260677954258e-06,-1.82346101604385e-06,-1.64111491446427e-06,-1.47700342295675e-06,-1.32930308052768e-06,-1.196372772683e-06,-1.07673549515382e-06,-9.69061945632794e-07,-8.72155751008423e-07,-7.84940176024132e-07,-7.06446158238565e-07,-6.35801542331392e-07,-5.72221388051059e-07,-5.14999249301493e-07,-4.63499324560049e-07,-4.17149391918078e-07,-3.7543445266523e-07,-3.37891007340398e-07,-3.04101906517538e-07,-2.73691716040662e-07,-2.4632254436164e-07,-2.21690289875515e-07,-1.99521260846343e-07,-1.79569134756146e-07,-1.61612221299959e-07,-1.4545099932818e-07,-1.3090589920384e-07,-1.17815309286231e-07,-1.06033778202184e-07,-9.5430400165466e-08,-8.58873603071258e-08,-7.72986240848995e-08,-6.95687618623766e-08,-6.26118856206238e-08,-5.63506972750547e-08,-5.07156273921214e-08,-4.56440645835174e-08,-4.10796581751256e-08,-3.69716923742689e-08,-3.32745230535731e-08,-2.99470707954002e-08,-2.69523636742286e-08,-2.42571273345598e-08,-2.18314147037994e-08,-1.96482732306452e-08,-1.76834458742729e-08,-1.59151011813743e-08,-1.4323590924459e-08,-1.2891231832014e-08,-1.16021086626896e-08,-1.04418978186251e-08,-9.39770816721443e-09,-8.45793732273686e-09,-7.61214380418108e-09,-6.85092943486567e-09,-6.16583653578763e-09,-5.54925286277994e-09,-4.99432747935777e-09,-4.49489462317496e-09,-4.04540503873292e-09,-3.64086455428878e-09,-3.27677807110412e-09,-2.94910001974463e-09,-2.65419025646811e-09,-2.38877123637259e-09,-2.14989406832626e-09,-1.9349045976558e-09,-1.74141415176813e-09,-1.56727275602012e-09,-1.41054545821364e-09,-1.26949073475668e-09,-1.14254164462759e-09,-1.02828742742924e-09,-9.25458626399668e-10,-8.32912655512902e-10,-7.49621170692562e-10,-6.746592173812e-10,-6.07193129109671e-10,-5.46473921669853e-10,-4.91826579462902e-10,-4.42644004783371e-10,-3.98379579324989e-10,-3.58541640821392e-10,-3.2268746008593e-10,-2.90418827875178e-10,-2.61376975618792e-10,-2.3523918923907e-10,-2.11715256437392e-10,-1.90543747446984e-10,-1.71489517031278e-10,-1.54340651370446e-10,-1.38906525171126e-10,-1.25015803265074e-10,-1.12514192407441e-10,-1.01262831453399e-10,-9.11364317346412e-11,-8.20227774589465e-11,-7.38205330197425e-11,-6.6438410328829e-11,-5.97945859492914e-11,-5.38150080053871e-11,-4.84334239381214e-11,-4.35902702822234e-11,-3.92313126429401e-11,-3.53081730519734e-11,-3.17774417890605e-11,-2.85997892035539e-11,-2.57397714253927e-11,-2.31659136318285e-11,-2.08492667574945e-11,-1.8764295672824e-11,-1.6887768961027e-11,-1.51988976959672e-11,-1.36791133975578e-11,-1.23110410754634e-11,-1.10800257857591e-11,-9.971745651427e-12,-8.97451557513307e-12,-8.07706679317732e-12,-7.26926852046006e-12,-6.54237775066235e-12,0,-5.8882065889776e-12,0,-5.29920551883833e-12,-4.76946260263844e-12,0,0,0,-4.29231650223016e-12,0,0,0,0,0,0,0,0,0,0,0,-3.86268794727585e-12,-3.47635809028191e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12860848339369e-12,-2.81577539062994e-12,0,0,0,0,-2.53430609831184e-12,0,0,0,0,0,0,0,0,-2.28086993736554e-12,0,0,0,-2.05260808350261e-12,0,-1.84718906837134e-12,0,0,-1.6626144905274e-12,0,0,0,0,0,0,-1.49635859258979e-12,0,-1.34670052887031e-12,0,0,0,0,0,-1.21183618695397e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
